"Rec..","Date","Time","Temperature.degC.","Pressure.psi.","day","month","year","DOY"
1910,2022-11-30,"4:36",1.31,0.01,30,11,2022,334
1911,2022-11-30,"4:41",1.31,0.011,30,11,2022,334
1912,2022-11-30,"4:46",1.31,0.011,30,11,2022,334
1913,2022-11-30,"4:51",1.31,0.011,30,11,2022,334
1914,2022-11-30,"4:56",1.31,0.011,30,11,2022,334
1915,2022-11-30,"5:01",1.25,0.01,30,11,2022,334
1916,2022-11-30,"5:06",1.25,0.01,30,11,2022,334
1917,2022-11-30,"5:11",1.25,0.011,30,11,2022,334
1918,2022-11-30,"5:16",1.25,0.011,30,11,2022,334
1919,2022-11-30,"5:21",1.25,0.011,30,11,2022,334
1920,2022-11-30,"5:26",1.25,0.011,30,11,2022,334
1921,2022-11-30,"5:31",1.25,0.011,30,11,2022,334
1922,2022-11-30,"5:36",1.25,0.01,30,11,2022,334
1923,2022-11-30,"5:41",1.25,0.01,30,11,2022,334
1924,2022-11-30,"5:46",1.25,0.011,30,11,2022,334
1925,2022-11-30,"5:51",1.25,0.011,30,11,2022,334
1926,2022-11-30,"5:56",1.25,0.011,30,11,2022,334
1927,2022-11-30,"6:01",1.25,0.01,30,11,2022,334
1928,2022-11-30,"6:06",1.31,0.011,30,11,2022,334
1929,2022-11-30,"6:11",1.25,0.01,30,11,2022,334
1930,2022-11-30,"6:16",1.31,0.011,30,11,2022,334
1931,2022-11-30,"6:21",1.31,0.011,30,11,2022,334
1932,2022-11-30,"6:26",1.31,0.01,30,11,2022,334
1933,2022-11-30,"6:31",1.31,0.024,30,11,2022,334
1934,2022-11-30,"6:36",1.31,0.033,30,11,2022,334
1935,2022-11-30,"6:41",1.31,0.036,30,11,2022,334
1936,2022-11-30,"6:46",1.31,0.037,30,11,2022,334
1937,2022-11-30,"6:51",1.31,0.039,30,11,2022,334
1938,2022-11-30,"6:56",1.31,0.039,30,11,2022,334
1939,2022-11-30,"7:01",1.31,0.04,30,11,2022,334
1940,2022-11-30,"7:06",1.31,0.041,30,11,2022,334
1941,2022-11-30,"7:11",1.31,0.041,30,11,2022,334
1942,2022-11-30,"7:16",1.31,0.041,30,11,2022,334
1943,2022-11-30,"7:21",1.25,0.041,30,11,2022,334
1944,2022-11-30,"7:26",1.25,0.041,30,11,2022,334
1945,2022-11-30,"7:31",1.31,0.041,30,11,2022,334
1946,2022-11-30,"7:36",1.25,0.04,30,11,2022,334
1947,2022-11-30,"7:41",1.25,0.04,30,11,2022,334
1948,2022-11-30,"7:46",1.31,0.04,30,11,2022,334
1949,2022-11-30,"7:51",1.25,0.04,30,11,2022,334
1950,2022-11-30,"7:56",1.25,0.04,30,11,2022,334
1951,2022-11-30,"8:01",1.25,0.039,30,11,2022,334
1952,2022-11-30,"8:06",1.25,0.039,30,11,2022,334
1953,2022-11-30,"8:11",1.25,0.039,30,11,2022,334
1954,2022-11-30,"8:16",1.25,0.039,30,11,2022,334
1955,2022-11-30,"8:21",1.25,0.039,30,11,2022,334
1956,2022-11-30,"8:26",1.25,0.039,30,11,2022,334
1957,2022-11-30,"8:31",1.25,0.039,30,11,2022,334
1958,2022-11-30,"8:36",1.31,0.039,30,11,2022,334
1959,2022-11-30,"8:41",1.31,0.039,30,11,2022,334
1960,2022-11-30,"8:46",1.31,0.039,30,11,2022,334
1961,2022-11-30,"8:51",1.31,0.038,30,11,2022,334
1962,2022-11-30,"8:56",1.31,0.038,30,11,2022,334
1963,2022-11-30,"9:01",1.31,0.038,30,11,2022,334
1964,2022-11-30,"9:06",1.38,0.038,30,11,2022,334
1965,2022-11-30,"9:11",1.38,0.038,30,11,2022,334
1966,2022-11-30,"9:16",1.38,0.038,30,11,2022,334
1967,2022-11-30,"9:21",1.44,0.038,30,11,2022,334
1968,2022-11-30,"9:26",1.44,0.038,30,11,2022,334
1969,2022-11-30,"9:31",1.44,0.038,30,11,2022,334
1970,2022-11-30,"9:36",1.44,0.038,30,11,2022,334
1971,2022-11-30,"9:41",1.44,0.038,30,11,2022,334
1972,2022-11-30,"9:46",1.44,0.038,30,11,2022,334
1973,2022-11-30,"9:51",1.44,0.038,30,11,2022,334
1974,2022-11-30,"9:56",1.5,0.037,30,11,2022,334
1975,2022-11-30,"10:01",1.5,0.037,30,11,2022,334
1976,2022-11-30,"10:06",1.5,0.037,30,11,2022,334
1977,2022-11-30,"10:11",1.5,0.037,30,11,2022,334
1978,2022-11-30,"10:16",1.5,0.037,30,11,2022,334
1979,2022-11-30,"10:21",1.5,0.036,30,11,2022,334
1980,2022-11-30,"10:26",1.5,0.036,30,11,2022,334
1981,2022-11-30,"10:31",1.5,0.036,30,11,2022,334
1982,2022-11-30,"10:36",1.56,0.036,30,11,2022,334
1983,2022-11-30,"10:41",1.56,0.036,30,11,2022,334
1984,2022-11-30,"10:46",1.56,0.036,30,11,2022,334
1985,2022-11-30,"10:51",1.56,0.035,30,11,2022,334
1986,2022-11-30,"10:56",1.56,0.035,30,11,2022,334
1987,2022-11-30,"11:01",1.56,0.035,30,11,2022,334
1988,2022-11-30,"11:06",1.56,0.035,30,11,2022,334
1989,2022-11-30,"11:11",1.63,0.035,30,11,2022,334
1990,2022-11-30,"11:16",1.63,0.035,30,11,2022,334
1991,2022-11-30,"11:21",1.63,0.034,30,11,2022,334
1992,2022-11-30,"11:26",1.63,0.034,30,11,2022,334
1993,2022-11-30,"11:31",1.69,0.034,30,11,2022,334
1994,2022-11-30,"11:36",1.63,0.034,30,11,2022,334
1995,2022-11-30,"11:41",1.69,0.034,30,11,2022,334
1996,2022-11-30,"11:46",1.69,0.034,30,11,2022,334
1997,2022-11-30,"11:51",1.69,0.034,30,11,2022,334
1998,2022-11-30,"11:56",1.75,0.034,30,11,2022,334
1999,2022-11-30,"12:01",1.75,0.033,30,11,2022,334
2000,2022-11-30,"12:06",1.69,0.033,30,11,2022,334
2001,2022-11-30,"12:11",1.75,0.033,30,11,2022,334
2002,2022-11-30,"12:16",1.75,0.033,30,11,2022,334
2003,2022-11-30,"12:21",1.75,0.033,30,11,2022,334
2004,2022-11-30,"12:26",1.75,0.033,30,11,2022,334
2005,2022-11-30,"12:31",1.75,0.033,30,11,2022,334
2006,2022-11-30,"12:36",1.75,0.033,30,11,2022,334
2007,2022-11-30,"12:41",1.75,0.033,30,11,2022,334
2008,2022-11-30,"12:46",1.75,0.033,30,11,2022,334
2009,2022-11-30,"12:51",1.75,0.033,30,11,2022,334
2010,2022-11-30,"12:56",1.81,0.032,30,11,2022,334
2011,2022-11-30,"13:01",1.75,0.032,30,11,2022,334
2012,2022-11-30,"13:06",1.75,0.032,30,11,2022,334
2013,2022-11-30,"13:11",1.75,0.032,30,11,2022,334
2014,2022-11-30,"13:16",1.75,0.032,30,11,2022,334
2015,2022-11-30,"13:21",1.75,0.032,30,11,2022,334
2016,2022-11-30,"13:26",1.81,0.032,30,11,2022,334
2017,2022-11-30,"13:31",1.75,0.032,30,11,2022,334
2018,2022-11-30,"13:36",1.75,0.032,30,11,2022,334
2019,2022-11-30,"13:41",1.81,0.032,30,11,2022,334
2020,2022-11-30,"13:46",1.81,0.032,30,11,2022,334
2021,2022-11-30,"13:51",1.81,0.032,30,11,2022,334
2022,2022-11-30,"13:56",1.81,0.032,30,11,2022,334
2023,2022-11-30,"14:01",1.81,0.032,30,11,2022,334
2024,2022-11-30,"14:06",1.81,0.031,30,11,2022,334
2025,2022-11-30,"14:11",1.81,0.032,30,11,2022,334
2026,2022-11-30,"14:16",1.81,0.031,30,11,2022,334
2027,2022-11-30,"14:21",1.88,0.031,30,11,2022,334
2028,2022-11-30,"14:26",1.88,0.031,30,11,2022,334
2029,2022-11-30,"14:31",1.88,0.031,30,11,2022,334
2030,2022-11-30,"14:36",1.88,0.031,30,11,2022,334
2031,2022-11-30,"14:41",1.88,0.031,30,11,2022,334
2032,2022-11-30,"14:46",1.88,0.031,30,11,2022,334
2033,2022-11-30,"14:51",1.94,0.031,30,11,2022,334
2034,2022-11-30,"14:56",1.94,0.031,30,11,2022,334
2035,2022-11-30,"15:01",1.94,0.031,30,11,2022,334
2036,2022-11-30,"15:06",1.94,0.03,30,11,2022,334
2037,2022-11-30,"15:11",1.94,0.03,30,11,2022,334
2038,2022-11-30,"15:16",1.94,0.03,30,11,2022,334
2039,2022-11-30,"15:21",1.94,0.03,30,11,2022,334
2040,2022-11-30,"15:26",1.94,0.03,30,11,2022,334
2041,2022-11-30,"15:31",1.94,0.03,30,11,2022,334
2042,2022-11-30,"15:36",1.94,0.03,30,11,2022,334
2043,2022-11-30,"15:41",1.94,0.03,30,11,2022,334
2044,2022-11-30,"15:46",1.94,0.03,30,11,2022,334
2045,2022-11-30,"15:51",1.94,0.03,30,11,2022,334
2046,2022-11-30,"15:56",1.94,0.03,30,11,2022,334
2047,2022-11-30,"16:01",2,0.03,30,11,2022,334
2048,2022-11-30,"16:06",2,0.03,30,11,2022,334
2049,2022-11-30,"16:11",2,0.03,30,11,2022,334
2050,2022-11-30,"16:16",2.06,0.03,30,11,2022,334
2051,2022-11-30,"16:21",2.06,0.03,30,11,2022,334
2052,2022-11-30,"16:26",2.06,0.029,30,11,2022,334
2053,2022-11-30,"16:31",2.06,0.029,30,11,2022,334
2054,2022-11-30,"16:36",2.13,0.029,30,11,2022,334
2055,2022-11-30,"16:41",2.06,0.029,30,11,2022,334
2056,2022-11-30,"16:46",2.06,0.029,30,11,2022,334
2057,2022-11-30,"16:51",2.06,0.029,30,11,2022,334
2058,2022-11-30,"16:56",2.06,0.029,30,11,2022,334
2059,2022-11-30,"17:01",2.06,0.029,30,11,2022,334
2060,2022-11-30,"17:06",2.06,0.029,30,11,2022,334
2061,2022-11-30,"17:11",2.06,0.029,30,11,2022,334
2062,2022-11-30,"17:16",2.06,0.028,30,11,2022,334
2063,2022-11-30,"17:21",2.06,0.028,30,11,2022,334
2064,2022-11-30,"17:26",2.06,0.028,30,11,2022,334
2065,2022-11-30,"17:31",2.06,0.028,30,11,2022,334
2066,2022-11-30,"17:36",2.06,0.028,30,11,2022,334
2067,2022-11-30,"17:41",2.06,0.028,30,11,2022,334
2068,2022-11-30,"17:46",2.06,0.028,30,11,2022,334
2069,2022-11-30,"17:51",2.06,0.028,30,11,2022,334
2070,2022-11-30,"17:56",2.06,0.028,30,11,2022,334
2071,2022-11-30,"18:01",2.06,0.027,30,11,2022,334
2072,2022-11-30,"18:06",2.06,0.027,30,11,2022,334
2073,2022-11-30,"18:11",2.06,0.027,30,11,2022,334
2074,2022-11-30,"18:16",2.06,0.027,30,11,2022,334
2075,2022-11-30,"18:21",2,0.027,30,11,2022,334
2076,2022-11-30,"18:26",2,0.027,30,11,2022,334
2077,2022-11-30,"18:31",2,0.027,30,11,2022,334
2078,2022-11-30,"18:36",2,0.027,30,11,2022,334
2079,2022-11-30,"18:41",2,0.026,30,11,2022,334
2080,2022-11-30,"18:46",2.06,0.026,30,11,2022,334
2081,2022-11-30,"18:51",2.06,0.026,30,11,2022,334
2082,2022-11-30,"18:56",2.06,0.026,30,11,2022,334
2083,2022-11-30,"19:01",2.06,0.026,30,11,2022,334
2084,2022-11-30,"19:06",2,0.026,30,11,2022,334
2085,2022-11-30,"19:11",2,0.026,30,11,2022,334
2086,2022-11-30,"19:16",2,0.026,30,11,2022,334
2087,2022-11-30,"19:21",2,0.025,30,11,2022,334
2088,2022-11-30,"19:26",2,0.025,30,11,2022,334
2089,2022-11-30,"19:31",2,0.025,30,11,2022,334
2090,2022-11-30,"19:36",2,0.025,30,11,2022,334
2091,2022-11-30,"19:41",2,0.025,30,11,2022,334
2092,2022-11-30,"19:46",2,0.025,30,11,2022,334
2093,2022-11-30,"19:51",2,0.025,30,11,2022,334
2094,2022-11-30,"19:56",2,0.025,30,11,2022,334
2095,2022-11-30,"20:01",2,0.025,30,11,2022,334
2096,2022-11-30,"20:06",2,0.025,30,11,2022,334
2097,2022-11-30,"20:11",2,0.025,30,11,2022,334
2098,2022-11-30,"20:16",2,0.025,30,11,2022,334
2099,2022-11-30,"20:21",2,0.025,30,11,2022,334
2100,2022-11-30,"20:26",2,0.025,30,11,2022,334
2101,2022-11-30,"20:31",2,0.025,30,11,2022,334
2102,2022-11-30,"20:36",2,0.025,30,11,2022,334
2103,2022-11-30,"20:41",2,0.025,30,11,2022,334
2104,2022-11-30,"20:46",2,0.025,30,11,2022,334
2105,2022-11-30,"20:51",2,0.025,30,11,2022,334
2106,2022-11-30,"20:56",2,0.025,30,11,2022,334
2107,2022-11-30,"21:01",2,0.025,30,11,2022,334
2108,2022-11-30,"21:06",2,0.025,30,11,2022,334
2109,2022-11-30,"21:11",2,0.024,30,11,2022,334
2110,2022-11-30,"21:16",2,0.024,30,11,2022,334
2111,2022-11-30,"21:21",1.94,0.024,30,11,2022,334
2112,2022-11-30,"21:26",1.94,0.024,30,11,2022,334
2113,2022-11-30,"21:31",1.94,0.024,30,11,2022,334
2114,2022-11-30,"21:36",1.94,0.024,30,11,2022,334
2115,2022-11-30,"21:41",1.94,0.024,30,11,2022,334
2116,2022-11-30,"21:46",1.94,0.023,30,11,2022,334
2117,2022-11-30,"21:51",2,0.023,30,11,2022,334
2118,2022-11-30,"21:56",1.94,0.023,30,11,2022,334
2119,2022-11-30,"22:01",1.94,0.023,30,11,2022,334
2120,2022-11-30,"22:06",1.94,0.023,30,11,2022,334
2121,2022-11-30,"22:11",1.94,0.023,30,11,2022,334
2122,2022-11-30,"22:16",2,0.023,30,11,2022,334
2123,2022-11-30,"22:21",2,0.023,30,11,2022,334
2124,2022-11-30,"22:26",2,0.023,30,11,2022,334
2125,2022-11-30,"22:31",1.94,0.023,30,11,2022,334
2126,2022-11-30,"22:36",1.94,0.023,30,11,2022,334
2127,2022-11-30,"22:41",1.94,0.023,30,11,2022,334
2128,2022-11-30,"22:46",1.94,0.023,30,11,2022,334
2129,2022-11-30,"22:51",1.94,0.023,30,11,2022,334
2130,2022-11-30,"22:56",1.94,0.023,30,11,2022,334
2131,2022-11-30,"23:01",1.94,0.023,30,11,2022,334
2132,2022-11-30,"23:06",1.94,0.023,30,11,2022,334
2133,2022-11-30,"23:11",1.94,0.023,30,11,2022,334
2134,2022-11-30,"23:16",1.94,0.021,30,11,2022,334
2135,2022-11-30,"23:21",1.88,0.021,30,11,2022,334
2136,2022-11-30,"23:26",1.94,0.021,30,11,2022,334
2137,2022-11-30,"23:31",1.88,0.021,30,11,2022,334
2138,2022-11-30,"23:36",1.88,0.021,30,11,2022,334
2139,2022-11-30,"23:41",1.88,0.02,30,11,2022,334
2140,2022-11-30,"23:46",1.88,0.02,30,11,2022,334
2141,2022-11-30,"23:51",1.88,0.02,30,11,2022,334
2142,2022-11-30,"23:56",1.88,0.02,30,11,2022,334
2143,2022-12-01,"0:01",1.88,0.02,1,12,2022,335
2144,2022-12-01,"0:06",1.88,0.02,1,12,2022,335
2145,2022-12-01,"0:11",1.88,0.019,1,12,2022,335
2146,2022-12-01,"0:16",1.88,0.019,1,12,2022,335
2147,2022-12-01,"0:21",1.81,0.019,1,12,2022,335
2148,2022-12-01,"0:26",1.88,0.018,1,12,2022,335
2149,2022-12-01,"0:31",1.81,0.018,1,12,2022,335
2150,2022-12-01,"0:36",1.81,0.017,1,12,2022,335
2151,2022-12-01,"0:41",1.81,0.016,1,12,2022,335
2152,2022-12-01,"0:46",1.81,0.016,1,12,2022,335
2153,2022-12-01,"0:51",1.81,0.016,1,12,2022,335
2154,2022-12-01,"0:56",1.81,0.017,1,12,2022,335
2155,2022-12-01,"1:01",1.81,0.016,1,12,2022,335
2156,2022-12-01,"1:06",1.81,0.016,1,12,2022,335
2157,2022-12-01,"1:11",1.81,0.016,1,12,2022,335
2158,2022-12-01,"1:16",1.81,0.016,1,12,2022,335
2159,2022-12-01,"1:21",1.81,0.016,1,12,2022,335
2160,2022-12-01,"1:26",1.75,0.017,1,12,2022,335
2161,2022-12-01,"1:31",1.75,0.017,1,12,2022,335
2162,2022-12-01,"1:36",1.75,0.017,1,12,2022,335
2163,2022-12-01,"1:41",1.75,0.017,1,12,2022,335
2164,2022-12-01,"1:46",1.75,0.017,1,12,2022,335
2165,2022-12-01,"1:51",1.75,0.017,1,12,2022,335
2166,2022-12-01,"1:56",1.75,0.017,1,12,2022,335
2167,2022-12-01,"2:01",1.75,0.017,1,12,2022,335
2168,2022-12-01,"2:06",1.75,0.017,1,12,2022,335
2169,2022-12-01,"2:11",1.75,0.017,1,12,2022,335
2170,2022-12-01,"2:16",1.75,0.017,1,12,2022,335
2171,2022-12-01,"2:21",1.69,0.016,1,12,2022,335
2172,2022-12-01,"2:26",1.75,0.016,1,12,2022,335
2173,2022-12-01,"2:31",1.69,0.015,1,12,2022,335
2174,2022-12-01,"2:36",1.69,0.016,1,12,2022,335
2175,2022-12-01,"2:41",1.69,0.015,1,12,2022,335
2176,2022-12-01,"2:46",1.69,0.015,1,12,2022,335
2177,2022-12-01,"2:51",1.69,0.015,1,12,2022,335
2178,2022-12-01,"2:56",1.69,0.014,1,12,2022,335
2179,2022-12-01,"3:01",1.69,0.014,1,12,2022,335
2180,2022-12-01,"3:06",1.69,0.014,1,12,2022,335
2181,2022-12-01,"3:11",1.69,0.013,1,12,2022,335
2182,2022-12-01,"3:16",1.63,0.012,1,12,2022,335
2183,2022-12-01,"3:21",1.63,0.013,1,12,2022,335
2184,2022-12-01,"3:26",1.63,0.013,1,12,2022,335
2185,2022-12-01,"3:31",1.63,0.012,1,12,2022,335
2186,2022-12-01,"3:36",1.56,0.012,1,12,2022,335
2187,2022-12-01,"3:41",1.56,0.011,1,12,2022,335
2188,2022-12-01,"3:46",1.63,0.011,1,12,2022,335
2189,2022-12-01,"3:51",1.63,0.011,1,12,2022,335
2190,2022-12-01,"3:56",1.63,0.01,1,12,2022,335
2191,2022-12-01,"4:01",1.56,0.01,1,12,2022,335
2192,2022-12-01,"4:06",1.56,0.009,1,12,2022,335
2193,2022-12-01,"4:11",1.56,0.009,1,12,2022,335
2194,2022-12-01,"4:16",1.56,0.008,1,12,2022,335
2195,2022-12-01,"4:21",1.56,0.008,1,12,2022,335
2196,2022-12-01,"4:26",1.5,0.007,1,12,2022,335
2197,2022-12-01,"4:31",1.5,0.006,1,12,2022,335
2198,2022-12-01,"4:36",1.5,0.006,1,12,2022,335
2199,2022-12-01,"4:41",1.5,0.006,1,12,2022,335
2200,2022-12-01,"4:46",1.5,0.006,1,12,2022,335
2201,2022-12-01,"4:51",1.44,0.006,1,12,2022,335
2202,2022-12-01,"4:56",1.44,0.006,1,12,2022,335
2203,2022-12-01,"5:01",1.5,0.005,1,12,2022,335
2204,2022-12-01,"5:06",1.44,0.005,1,12,2022,335
2205,2022-12-01,"5:11",1.44,0.005,1,12,2022,335
2206,2022-12-01,"5:16",1.44,0.005,1,12,2022,335
2207,2022-12-01,"5:21",1.44,0.005,1,12,2022,335
2208,2022-12-01,"5:26",1.44,0.005,1,12,2022,335
2209,2022-12-01,"5:31",1.44,0.005,1,12,2022,335
2210,2022-12-01,"5:36",1.44,0.004,1,12,2022,335
2211,2022-12-01,"5:41",1.44,0.004,1,12,2022,335
2212,2022-12-01,"5:46",1.44,0.004,1,12,2022,335
2213,2022-12-01,"5:51",1.44,0.004,1,12,2022,335
2214,2022-12-01,"5:56",1.44,0.01,1,12,2022,335
2215,2022-12-01,"6:01",1.38,0.011,1,12,2022,335
2216,2022-12-01,"6:06",1.44,0.01,1,12,2022,335
2217,2022-12-01,"6:11",1.44,0.011,1,12,2022,335
2218,2022-12-01,"6:16",1.38,0.01,1,12,2022,335
2219,2022-12-01,"6:21",1.38,0.01,1,12,2022,335
2220,2022-12-01,"6:26",1.38,0.01,1,12,2022,335
2221,2022-12-01,"6:31",1.38,0.01,1,12,2022,335
2222,2022-12-01,"6:36",1.38,0.011,1,12,2022,335
2223,2022-12-01,"6:41",1.38,0.011,1,12,2022,335
2224,2022-12-01,"6:46",1.38,0.011,1,12,2022,335
2225,2022-12-01,"6:51",1.31,0.01,1,12,2022,335
2226,2022-12-01,"6:56",1.31,0.01,1,12,2022,335
2227,2022-12-01,"7:01",1.31,0.011,1,12,2022,335
2228,2022-12-01,"7:06",1.31,0.011,1,12,2022,335
2229,2022-12-01,"7:11",1.31,0.01,1,12,2022,335
2230,2022-12-01,"7:16",1.31,0.01,1,12,2022,335
2231,2022-12-01,"7:21",1.31,0.011,1,12,2022,335
2232,2022-12-01,"7:26",1.25,0.011,1,12,2022,335
2233,2022-12-01,"7:31",1.25,0.011,1,12,2022,335
2234,2022-12-01,"7:36",1.25,0.011,1,12,2022,335
2235,2022-12-01,"7:41",1.25,0.011,1,12,2022,335
2236,2022-12-01,"7:46",1.25,0.011,1,12,2022,335
2237,2022-12-01,"7:51",1.19,0.011,1,12,2022,335
2238,2022-12-01,"7:56",1.19,0.011,1,12,2022,335
2239,2022-12-01,"8:01",1.19,0.011,1,12,2022,335
2240,2022-12-01,"8:06",1.19,0.011,1,12,2022,335
2241,2022-12-01,"8:11",1.19,0.011,1,12,2022,335
2242,2022-12-01,"8:16",1.19,0.011,1,12,2022,335
2243,2022-12-01,"8:21",1.13,0.011,1,12,2022,335
2244,2022-12-01,"8:26",1.13,0.011,1,12,2022,335
2245,2022-12-01,"8:31",1.13,0.01,1,12,2022,335
2246,2022-12-01,"8:36",1.13,0.011,1,12,2022,335
2247,2022-12-01,"8:41",1.13,0.011,1,12,2022,335
2248,2022-12-01,"8:46",1.13,0.011,1,12,2022,335
2249,2022-12-01,"8:51",1.13,0.011,1,12,2022,335
2250,2022-12-01,"8:56",1.13,0.011,1,12,2022,335
2251,2022-12-01,"9:01",1.13,0.01,1,12,2022,335
2252,2022-12-01,"9:06",1.13,0.011,1,12,2022,335
2253,2022-12-01,"9:11",1.13,0.011,1,12,2022,335
2254,2022-12-01,"9:16",1.06,0.011,1,12,2022,335
2255,2022-12-01,"9:21",1.06,0.011,1,12,2022,335
2256,2022-12-01,"9:26",1,0.011,1,12,2022,335
2257,2022-12-01,"9:31",1.06,0.011,1,12,2022,335
2258,2022-12-01,"9:36",1.06,0.011,1,12,2022,335
2259,2022-12-01,"9:41",1.06,0.011,1,12,2022,335
2260,2022-12-01,"9:46",1,0.011,1,12,2022,335
2261,2022-12-01,"9:51",1,0.011,1,12,2022,335
2262,2022-12-01,"9:56",1,0.011,1,12,2022,335
2263,2022-12-01,"10:01",1,0.011,1,12,2022,335
2264,2022-12-01,"10:06",1,0.011,1,12,2022,335
2265,2022-12-01,"10:11",1,0.011,1,12,2022,335
2266,2022-12-01,"10:16",1,0.011,1,12,2022,335
2267,2022-12-01,"10:21",0.94,0.011,1,12,2022,335
2268,2022-12-01,"10:26",0.94,0.011,1,12,2022,335
2269,2022-12-01,"10:31",0.94,0.011,1,12,2022,335
2270,2022-12-01,"10:36",0.94,0.011,1,12,2022,335
2271,2022-12-01,"10:41",0.94,0.011,1,12,2022,335
2272,2022-12-01,"10:46",0.94,0.011,1,12,2022,335
2273,2022-12-01,"10:51",0.94,0.011,1,12,2022,335
2274,2022-12-01,"10:56",0.94,0.011,1,12,2022,335
2275,2022-12-01,"11:01",0.94,0.011,1,12,2022,335
2276,2022-12-01,"11:06",0.88,0.011,1,12,2022,335
2277,2022-12-01,"11:11",0.94,0.011,1,12,2022,335
2278,2022-12-01,"11:16",0.88,0.011,1,12,2022,335
2279,2022-12-01,"11:21",0.88,0.011,1,12,2022,335
2280,2022-12-01,"11:26",0.88,0.011,1,12,2022,335
2281,2022-12-01,"11:31",0.88,0.011,1,12,2022,335
2282,2022-12-01,"11:36",0.88,0.011,1,12,2022,335
2283,2022-12-01,"11:41",0.81,0.011,1,12,2022,335
2284,2022-12-01,"11:46",0.81,0.011,1,12,2022,335
2285,2022-12-01,"11:51",0.81,0.011,1,12,2022,335
2286,2022-12-01,"11:56",0.81,0.011,1,12,2022,335
2287,2022-12-01,"12:01",0.81,0.011,1,12,2022,335
2288,2022-12-01,"12:06",0.81,0.011,1,12,2022,335
2289,2022-12-01,"12:11",0.81,0.011,1,12,2022,335
2290,2022-12-01,"12:16",0.81,0.011,1,12,2022,335
2291,2022-12-01,"12:21",0.81,0.011,1,12,2022,335
2292,2022-12-01,"12:26",0.81,0.011,1,12,2022,335
2293,2022-12-01,"12:31",0.81,0.011,1,12,2022,335
2294,2022-12-01,"12:36",0.81,0.011,1,12,2022,335
2295,2022-12-01,"12:41",0.81,0.011,1,12,2022,335
2296,2022-12-01,"12:46",0.81,0.011,1,12,2022,335
2297,2022-12-01,"12:51",0.81,0.011,1,12,2022,335
2298,2022-12-01,"12:56",0.81,0.011,1,12,2022,335
2299,2022-12-01,"13:01",0.81,0.011,1,12,2022,335
2300,2022-12-01,"13:06",0.81,0.011,1,12,2022,335
2301,2022-12-01,"13:11",0.81,0.011,1,12,2022,335
2302,2022-12-01,"13:16",0.75,0.011,1,12,2022,335
2303,2022-12-01,"13:21",0.81,0.011,1,12,2022,335
2304,2022-12-01,"13:26",0.75,0.011,1,12,2022,335
2305,2022-12-01,"13:31",0.75,0.011,1,12,2022,335
2306,2022-12-01,"13:36",0.75,0.011,1,12,2022,335
2307,2022-12-01,"13:41",0.75,0.011,1,12,2022,335
2308,2022-12-01,"13:46",0.75,0.011,1,12,2022,335
2309,2022-12-01,"13:51",0.75,0.011,1,12,2022,335
2310,2022-12-01,"13:56",0.75,0.011,1,12,2022,335
2311,2022-12-01,"14:01",0.75,0.011,1,12,2022,335
2312,2022-12-01,"14:06",0.75,0.011,1,12,2022,335
2313,2022-12-01,"14:11",0.75,0.011,1,12,2022,335
2314,2022-12-01,"14:16",0.75,0.011,1,12,2022,335
2315,2022-12-01,"14:21",0.75,0.011,1,12,2022,335
2316,2022-12-01,"14:26",0.75,0.011,1,12,2022,335
2317,2022-12-01,"14:31",0.69,0.011,1,12,2022,335
2318,2022-12-01,"14:36",0.75,0.011,1,12,2022,335
2319,2022-12-01,"14:41",0.69,0.011,1,12,2022,335
2320,2022-12-01,"14:46",0.69,0.011,1,12,2022,335
2321,2022-12-01,"14:51",0.69,0.011,1,12,2022,335
2322,2022-12-01,"14:56",0.69,0.011,1,12,2022,335
2323,2022-12-01,"15:01",0.69,0.011,1,12,2022,335
2324,2022-12-01,"15:06",0.69,0.011,1,12,2022,335
2325,2022-12-01,"15:11",0.69,0.011,1,12,2022,335
2326,2022-12-01,"15:16",0.69,0.011,1,12,2022,335
2327,2022-12-01,"15:21",0.63,0.011,1,12,2022,335
2328,2022-12-01,"15:26",0.63,0.011,1,12,2022,335
2329,2022-12-01,"15:31",0.69,0.011,1,12,2022,335
2330,2022-12-01,"15:36",0.69,0.011,1,12,2022,335
2331,2022-12-01,"15:41",0.63,0.011,1,12,2022,335
2332,2022-12-01,"15:46",0.63,0.011,1,12,2022,335
2333,2022-12-01,"15:51",0.63,0.011,1,12,2022,335
2334,2022-12-01,"15:56",0.63,0.011,1,12,2022,335
2335,2022-12-01,"16:01",0.63,0.011,1,12,2022,335
2336,2022-12-01,"16:06",0.63,0.011,1,12,2022,335
2337,2022-12-01,"16:11",0.63,0.011,1,12,2022,335
2338,2022-12-01,"16:16",0.63,0.011,1,12,2022,335
2339,2022-12-01,"16:21",0.63,0.011,1,12,2022,335
2340,2022-12-01,"16:26",0.63,0.011,1,12,2022,335
2341,2022-12-01,"16:31",0.63,0.011,1,12,2022,335
2342,2022-12-01,"16:36",0.63,0.011,1,12,2022,335
2343,2022-12-01,"16:41",0.69,0.011,1,12,2022,335
2344,2022-12-01,"16:46",0.63,0.011,1,12,2022,335
2345,2022-12-01,"16:51",0.63,0.011,1,12,2022,335
2346,2022-12-01,"16:56",0.69,0.011,1,12,2022,335
2347,2022-12-01,"17:01",0.63,0.011,1,12,2022,335
2348,2022-12-01,"17:06",0.63,0.011,1,12,2022,335
